timestamp,transducer_voltage,transducer_pressure_psi,transducer_pressure_torr,alicat_pressure_raw,alicat_units,alicat_setpoint,alicat_gauge,alicat_baro,offset_torr
501195.6954049,-0.016491780057549477,-0.04947534017264843,-2.5586172170285137,13.44,PSI,13.44,0.004999999999999005,13.435,-697.6082172170286
501195.7160001,-0.02085445635020733,-0.06256336905062199,-3.2354646304529164,13.44,PSI,13.44,0.004999999999999005,13.435,-698.285064630453
501195.7363525,-0.01851329766213894,-0.05553989298641682,-2.872245565792546,13.43,PSI,13.44,-0.005000000000000782,13.435,-697.4046955657926
501195.760921,-0.019372258335351944,-0.05811677500605583,-3.0055090194381777,13.43,PSI,13.44,-0.005000000000000782,13.435,-697.5379590194382
501195.7812275,-0.021884961053729057,-0.06565488316118717,-3.3953422826807946,13.43,PSI,13.44,-0.005000000000000782,13.435,-697.9277922826808
501195.8013026,-0.02268591709434986,-0.06805775128304958,-3.5196066076029093,13.43,PSI,13.44,-0.005000000000000782,13.435,-698.0520566076029
501195.8216474,-0.021309854462742805,-0.06392956338822842,-3.306117370622233,13.43,PSI,13.44,-0.005000000000000782,13.435,-697.8385673706223
501195.8419628,-0.02023492008447647,-0.06070476025342941,-3.1393466765061024,13.44,PSI,13.44,0.004999999999999005,13.435,-698.1889466765061
501195.8620094,-0.019452476873993874,-0.05835743062198162,-3.0179545246157797,13.44,PSI,13.44,0.004999999999999005,13.435,-698.0675545246158
501195.882188,-0.019779523834586143,-0.05933857150375844,-3.0686942253168676,13.44,PSI,13.44,0.004999999999999005,13.435,-698.118294225317
501195.9025727,-0.016404157504439354,-0.04921247251331806,-2.545023016026244,13.44,PSI,13.44,0.004999999999999005,13.435,-697.5946230160263
501195.9225992,-0.011950153857469559,-0.035850461572408676,-1.8540066202171148,13.44,PSI,13.44,0.004999999999999005,13.435,-696.9036066202171
501195.9426751,-0.008795698173344135,-0.026387094520032406,-1.364608593103476,13.44,PSI,13.44,0.004999999999999005,13.435,-696.4142085931036
501195.9689454,-0.006389130372554064,-0.01916739111766219,-0.9912416316499003,13.44,PSI,13.44,0.004999999999999005,13.435,-696.04084163165
501195.9894834,-0.0027212733402848244,-0.008163820020854473,-0.4221919523784891,13.44,PSI,13.44,0.004999999999999005,13.435,-695.4717919523786
501196.0101405,-0.0010601241374388337,-0.003180372412316501,-0.16447295930294786,13.44,PSI,13.44,0.004999999999999005,13.435,-695.214072959303
501196.0306689,-0.0008688328671269119,-0.0026064986013807356,-0.13479507517040476,13.44,PSI,13.44,0.004999999999999005,13.435,-695.1843950751704
501196.0513302,0.0008516811649315059,0.0025550434947945178,0.1321340743332985,13.44,PSI,13.44,0.004999999999999005,13.435,-694.9174659256668
501196.0718591,0.0035597803071141243,0.010679340921342373,0.5522821157472209,13.44,PSI,13.44,0.004999999999999005,13.435,-694.4973178842529
501196.0921167,0.004053508397191763,0.012160525191575289,0.6288815602823161,13.44,PSI,13.44,0.004999999999999005,13.435,-694.4207184397177
501196.1125882,0.0027525348123162985,0.008257604436948895,0.42704201345681214,13.44,PSI,13.44,0.004999999999999005,13.435,-694.6225579865433
501196.1330273,0.0025883701164275408,0.007765110349282622,0.40157268171315086,13.44,PSI,13.44,0.004999999999999005,13.435,-694.648027318287
501196.1530328,0.003791832597926259,0.011375497793778777,0.5882838684052695,13.43,PSI,13.44,-0.005000000000000782,13.435,-693.9441661315948
501196.1784974,0.0036671662237495184,0.011001498671248555,0.5689425037836191,13.43,PSI,13.44,-0.005000000000000782,13.435,-693.9635074962164
501196.1990575,0.0018811044283211231,0.005643313284963369,0.29184394653188067,13.43,PSI,13.44,-0.005000000000000782,13.435,-694.2406060534681
501196.2197391,0.002073658397421241,0.006220975192263722,0.3217177320679184,13.43,PSI,13.44,-0.005000000000000782,13.435,-694.2107322679321
501196.2399694,0.0030166793148964643,0.009050037944689393,0.468022712309612,13.43,PSI,13.44,-0.005000000000000782,13.435,-694.0644272876905
501196.2600301,0.0024785154964774847,0.007435546489432454,0.3845292867009994,13.44,PSI,13.44,0.004999999999999005,13.435,-694.6650707132991
501196.280234,0.00035424999077804387,0.0010627499723341316,0.054960114819259616,13.44,PSI,13.44,0.004999999999999005,13.435,-694.9946398851808
501196.3002751,-0.0009910124354064465,-0.0029730373062193394,-0.15375062429113315,13.44,PSI,13.44,0.004999999999999005,13.435,-695.2033506242911
501196.3208365,-0.0007244387525133789,-0.0021733162575401366,-0.11239305025868818,13.44,PSI,13.44,0.004999999999999005,13.435,-695.1619930502587
501196.3410266,-0.00021227166871540248,-0.0006368150061462075,-0.03293288804285112,13.44,PSI,13.44,0.004999999999999005,13.435,-695.0825328880429
501196.3612304,-0.001257586176507175,-0.003772758529521525,-0.19510820735420567,13.44,PSI,13.44,0.004999999999999005,13.435,-695.2447082073543
501196.3863935,-0.0021683797240257263,-0.006505139172077179,-0.33641327228397133,13.44,PSI,13.44,0.004999999999999005,13.435,-695.386013272284
501196.4069836,-0.002138760406523943,-0.006416281219571829,-0.33181798327015716,13.44,PSI,13.44,0.004999999999999005,13.435,-695.3814179832702
501196.4276217,-0.0033556201960891485,-0.010066860588267446,-0.5206076953222509,13.44,PSI,13.44,0.004999999999999005,13.435,-695.5702076953223
501196.4478447,-0.004715639632195234,-0.014146918896585703,-0.7316079107369297,13.44,PSI,13.44,0.004999999999999005,13.435,-695.781207910737
501196.4680302,-0.0046909567900002,-0.0140728703700006,-0.7277784911845812,13.44,PSI,13.44,0.004999999999999005,13.435,-695.7773784911847
501196.4881073,-0.004112146329134703,-0.012336438987404108,-0.6379789422336035,13.44,PSI,13.44,0.004999999999999005,13.435,-695.6875789422337
501196.5089195,-0.00450089992955327,-0.013502699788659811,-0.6982921195705422,13.44,PSI,13.44,0.004999999999999005,13.435,-695.7478921195706
501196.5295197,-0.00618179515004158,-0.01854538545012474,-0.959074608553201,13.44,PSI,13.44,0.004999999999999005,13.435,-696.0086746085533
501196.5500231,-0.006442198064178228,-0.019326594192534685,-0.9994748186669313,13.44,PSI,13.44,0.004999999999999005,13.435,-696.049074818667
501196.5701276,-0.005370966624468565,-0.016112899873405695,-0.8332786169531756,13.44,PSI,13.44,0.004999999999999005,13.435,-695.8828786169532
501196.5935135,-0.005387010518461466,-0.016161031555384398,-0.8357677468867042,13.44,PSI,13.44,0.004999999999999005,13.435,-695.8853677468868
501196.6139791,-0.007513429503887892,-0.022540288511663675,-1.165671020380687,13.44,PSI,13.44,0.004999999999999005,13.435,-696.2152710203808
501196.6340717,-0.007455425336956978,-0.022366276010870934,-1.1566719639021905,13.44,PSI,13.44,0.004999999999999005,13.435,-696.2062719639023
501196.6541074,-0.006136131938546896,-0.018408395815640688,-0.9519901896058582,13.44,PSI,13.44,0.004999999999999005,13.435,-696.001590189606
501196.6745775,-0.0057634226977825165,-0.01729026809334755,-0.8941662144474686,13.44,PSI,13.44,0.004999999999999005,13.435,-695.9437662144476
501196.6946429,-0.007257963065057993,-0.02177388919517398,-1.1260366797284225,13.44,PSI,13.44,0.004999999999999005,13.435,-696.1756366797284
501196.7149964,-0.008780889213085175,-0.026342667639255524,-1.3623110569640995,13.44,PSI,13.44,0.004999999999999005,13.435,-696.4119110569642
501196.735461,-0.008089771494269371,-0.024269314482808113,-1.2550875984784216,13.44,PSI,13.44,0.004999999999999005,13.435,-696.3046875984785
501196.7562716,-0.006412578746676445,-0.019237736240029335,-0.9948795296531171,13.44,PSI,13.44,0.004999999999999005,13.435,-696.0444795296531
501196.7767724,-0.01661025732755661,-0.04983077198266983,-2.5769983730837707,13.44,PSI,13.44,0.004999999999999005,13.435,-697.6265983730839
501196.8018026,-0.024006444960832596,-0.07201933488249779,-3.7244799034483735,13.44,PSI,13.44,0.004999999999999005,13.435,-698.7740799034484
501196.8225627,-0.024545762687921524,-0.07363728806376457,-3.808152352217585,13.44,PSI,13.44,0.004999999999999005,13.435,-698.8577523522176
501196.8429816,-0.021638134494423866,-0.0649144034832716,-3.357048376137391,13.44,PSI,13.44,0.004999999999999005,13.435,-698.4066483761375
501196.8636472,-0.020102867856621742,-0.06030860356986523,-3.1188594336155804,13.44,PSI,13.44,0.004999999999999005,13.435,-698.1684594336157
501196.8842403,-0.01751241274178028,-0.05253723822534084,-2.716963274823502,13.43,PSI,13.44,-0.005000000000000782,13.435,-697.2494132748235
501196.9110031,-0.013432353734970093,-0.04029706120491028,-2.0839625202119354,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.616412520212
501196.931242,-0.012623993679881096,-0.03787198103964329,-1.9585494994651527,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.4909994994651
501196.9512873,-0.0105518763884902,-0.0316556291654706,-1.6370708622923122,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.1695208622923
501196.9715668,-0.0075578587129712105,-0.02267357613891363,-1.1725639900239184,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.705013990024
501196.9921079,-0.006596465595066547,-0.019789396785199642,-1.0234086547465995,13.44,PSI,13.44,0.004999999999999005,13.435,-696.0730086547467
501197.0121693,-0.0072962213307619095,-0.02188866399228573,-1.1319722583610565,13.44,PSI,13.44,0.004999999999999005,13.435,-696.1815722583611
501197.0322851,-0.0072382171638309956,-0.021714651491492987,-1.1229732018825598,13.44,PSI,13.44,0.004999999999999005,13.435,-696.1725732018826
501197.0525472,-0.005693076644092798,-0.017079229932278395,-0.8832523759477773,13.44,PSI,13.44,0.004999999999999005,13.435,-695.9328523759478
501197.0731833,-0.004012181423604488,-0.012036544270813465,-0.6224698869651184,13.44,PSI,13.44,0.004999999999999005,13.435,-695.6720698869651
501197.0933136,-0.010045879520475864,-0.030137638561427597,-1.5585679782042283,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.0910179782043
501197.1193387,-0.021114859730005264,-0.06334457919001579,-3.275864912811667,13.43,PSI,13.44,-0.005000000000000782,13.435,-697.8083149128117
501197.1394529,-0.022150302305817604,-0.06645090691745281,-3.4365086512360725,13.43,PSI,13.44,-0.005000000000000782,13.435,-697.9689586512361
501197.1598924,-0.023017900064587593,-0.06905370019376278,-3.5711121055204424,13.43,PSI,13.44,-0.005000000000000782,13.435,-698.1035621055205
501197.180127,-0.024730883538722992,-0.07419265061616898,-3.836872926615179,13.43,PSI,13.44,-0.005000000000000782,13.435,-698.3693229266153
501197.2006887,-0.025014733895659447,-0.07504420168697834,-3.880910890242085,13.44,PSI,13.44,0.004999999999999005,13.435,-698.9305108902421
501197.221035,-0.0220602098852396,-0.0661806296557188,-3.422531262645498,13.44,PSI,13.44,0.004999999999999005,13.435,-698.4721312626456
501197.2414038,-0.01813688687980175,-0.05441066063940525,-2.813847314966843,13.44,PSI,13.44,0.004999999999999005,13.435,-697.863447314967
501197.2614254,-0.01592531055212021,-0.047775931656360626,-2.47073230560869,13.44,PSI,13.44,0.004999999999999005,13.435,-697.5203323056087
501197.281839,-0.01400869619101286,-0.04202608857303858,-2.17337917055469,13.44,PSI,13.44,0.004999999999999005,13.435,-697.2229791705547
501197.3025468,-0.010528427548706532,-0.031585282646119595,-1.633432892044075,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.1658828920441
501197.3292417,-0.007814559154212475,-0.023443677462637424,-1.2123897799802945,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.7448397799803
501197.3493224,-0.006206477992236614,-0.018619433976709843,-0.9629040281055495,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.4953540281056
501197.3697964,-0.003333405591547489,-0.010000216774642467,-0.5171612105006352,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.0496112105006
501197.3902685,-0.0014254288980737329,-0.0042762866942211986,-0.2211481663916493,13.43,PSI,13.44,-0.005000000000000782,13.435,-694.7535981663917
501197.410878,-0.0015488426433876157,-0.004646527930162847,-0.24029519190837165,13.44,PSI,13.44,0.004999999999999005,13.435,-695.2898951919084
501197.4310714,-0.0017796263564378023,-0.005338879069313407,-0.27610013106954284,13.44,PSI,13.44,0.004999999999999005,13.435,-695.3257001310697
501197.4513238,-0.0007380142924375832,-0.0022140428773127496,-0.11449922740022886,13.44,PSI,13.44,0.004999999999999005,13.435,-695.1640992274002
501197.4718385,0.0011022482067346573,0.003306744620203972,0.17100829803384843,13.44,PSI,13.44,0.004999999999999005,13.435,-694.8785917019662
501197.4918797,-0.009028950706124306,-0.027086852118372917,-1.4007965573016554,13.44,PSI,13.44,0.004999999999999005,13.435,-696.4503965573017
501197.5123744,-0.017245838418602943,-0.05173751525580883,-2.675605601454154,13.44,PSI,13.44,0.004999999999999005,13.435,-697.7252056014543
501197.5354228,-0.01609562151134014,-0.048286864534020424,-2.4971551993768664,13.44,PSI,13.44,0.004999999999999005,13.435,-697.5467551993769
501197.5557519,-0.011972368694841862,-0.035917106084525585,-1.8574531411612407,13.44,PSI,13.44,0.004999999999999005,13.435,-696.9070531411613
501197.5762466,-0.015500768087804317,-0.04650230426341295,-2.404866664982401,13.44,PSI,13.44,0.004999999999999005,13.435,-697.4544666649824
501197.5966964,-0.02025466598570347,-0.06076399795711041,-3.1424101543519654,13.44,PSI,13.44,0.004999999999999005,13.435,-698.192010154352
501197.6170232,-0.022044165059924126,-0.06613249517977238,-3.4200419882219286,13.43,PSI,13.44,-0.005000000000000782,13.435,-697.9524919882219
501197.6371486,-0.020089291036128998,-0.060267873108387,-3.116753057800234,13.43,PSI,13.44,-0.005000000000000782,13.435,-697.6492030578003
501197.6575291,-0.018614497035741806,-0.05584349110722542,-2.8879461426101627,13.43,PSI,13.44,-0.005000000000000782,13.435,-697.4203961426102
501197.6775672,-0.017310013994574547,-0.05193004198372364,-2.6855621211882683,13.43,PSI,13.44,-0.005000000000000782,13.435,-697.2180121211883
501197.6980777,-0.01968449540436268,-0.059053486213088036,-3.053951039509848,13.43,PSI,13.44,-0.005000000000000782,13.435,-697.5864010395098
501197.7186358,-0.01968326047062874,-0.059049781411886215,-3.053759445715696,13.43,PSI,13.44,-0.005000000000000782,13.435,-697.5862094457158
501197.7449642,-0.016899045556783676,-0.05069713667035103,-2.6218024229072037,13.43,PSI,13.44,-0.005000000000000782,13.435,-697.1542524229072
501197.7649966,-0.017650635913014412,-0.052951907739043236,-2.738407908724621,13.43,PSI,13.44,-0.005000000000000782,13.435,-697.2708579087247
501197.7850005,-0.017819711938500404,-0.05345913581550121,-2.7646392086986453,13.43,PSI,13.44,-0.005000000000000782,13.435,-697.2970892086987
501197.8055392,-0.016685539856553078,-0.05005661956965923,-2.5886780810449275,13.43,PSI,13.44,-0.005000000000000782,13.435,-697.121128081045
501197.8256645,-0.01625729352235794,-0.04877188056707382,-2.522237803526223,13.44,PSI,13.44,0.004999999999999005,13.435,-697.5718378035263
501197.8458468,-0.014169133268296719,-0.042507399804890156,-2.1982701809098946,13.44,PSI,13.44,0.004999999999999005,13.435,-697.2478701809099
501197.8663127,-0.011297295801341534,-0.0338918874040246,-1.7527189570991324,13.44,PSI,13.44,0.004999999999999005,13.435,-696.8023189570991
501197.8864294,-0.0073357135988771915,-0.022007140796631575,-1.1380992862978019,13.44,PSI,13.44,0.004999999999999005,13.435,-696.1876992862979
501197.9066467,-0.006044805981218815,-0.018134417943656445,-0.9378214239561931,13.44,PSI,13.44,0.004999999999999005,13.435,-695.9874214239562
501197.9266846,-0.00996442697942257,-0.029893280938267708,-1.5459310237225146,13.44,PSI,13.44,0.004999999999999005,13.435,-696.5955310237225
501197.9498297,-0.013258339837193489,-0.03977501951158047,-2.056965134041384,13.44,PSI,13.44,0.004999999999999005,13.435,-697.1065651340415
501197.9701956,-0.012923888862133026,-0.03877166658639908,-2.0050767375156284,13.44,PSI,13.44,0.004999999999999005,13.435,-697.0546767375157
501197.9902249,-0.013353368267416954,-0.04006010480225086,-2.0717083198484034,13.44,PSI,13.44,0.004999999999999005,13.435,-697.1213083198485
501198.010814,-0.014762753620743752,-0.044288260862231255,-2.2903674104902896,13.44,PSI,13.44,0.004999999999999005,13.435,-697.3399674104903
501198.0309117,-0.01581670716404915,-0.047450121492147446,-2.4538830329664054,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.9863330329664
501198.0512201,-0.015340330079197884,-0.04602099023759365,-2.379975510137156,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.9124255101372
501198.0716418,-0.013540957123041153,-0.04062287136912346,-2.10081179285422,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.6332617928542
501198.0920001,-0.013560703955590725,-0.040682111866772175,-2.103875415190123,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.6363254151902
501198.1121948,-0.014907147735357285,-0.044721443206071854,-2.312769435402006,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.8452194354021
501198.1323601,-0.015003410167992115,-0.045010230503976345,-2.327704070513137,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.8601540705132
501198.1570653,-0.012298180721700191,-0.036894542165100574,-1.9080012480681763,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.4404512480683
501198.1773835,-0.012847372330725193,-0.03854211699217558,-1.99320558025036,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.5256555802504
501198.197672,-0.014112363569438457,-0.04233709070831537,-2.1894626459805298,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.7219126459805
501198.2183254,-0.013745824806392193,-0.04123747441917658,-2.132595989587717,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.6650459895877
501198.2388018,-0.01178848184645176,-0.03536544553935528,-1.8289240160677582,13.44,PSI,13.44,0.004999999999999005,13.435,-696.8785240160678
501198.2590433,-0.011194862425327301,-0.0335845872759819,-1.7368269309774043,13.44,PSI,13.44,0.004999999999999005,13.435,-696.7864269309774
501198.2793033,-0.012612885795533657,-0.03783865738660097,-1.9568261667480693,13.44,PSI,13.44,0.004999999999999005,13.435,-697.0064261667482
501198.2997747,-0.013195399194955826,-0.03958619758486748,-2.0472002081014216,13.44,PSI,13.44,0.004999999999999005,13.435,-697.0968002081015
501198.3199483,-0.012108123861253262,-0.036324371583759785,-1.8785148764541373,13.44,PSI,13.44,0.004999999999999005,13.435,-696.9281148764542
501198.3402524,-0.010601242072880268,-0.031803726218640804,-1.6447297013970092,13.44,PSI,13.44,0.004999999999999005,13.435,-696.694329701397
501198.3663041,-0.010641968809068203,-0.03192590642720461,-1.6510482508828865,13.44,PSI,13.44,0.004999999999999005,13.435,-696.700648250883
501198.3864306,-0.009655892848968506,-0.028967678546905518,-1.4980634960532189,13.44,PSI,13.44,0.004999999999999005,13.435,-696.5476634960532
501198.4067389,-0.009483112953603268,-0.028449338860809803,-1.4712575591867791,13.44,PSI,13.44,0.004999999999999005,13.435,-696.5208575591869
501198.4272963,-0.010518554598093033,-0.0315556637942791,-1.6319011531211436,13.44,PSI,13.44,0.004999999999999005,13.435,-696.6815011531212
501198.4475749,-0.011324446648359299,-0.033973339945077896,-1.7569312752597035,13.44,PSI,13.44,0.004999999999999005,13.435,-696.8065312752598
501198.4679266,-0.010801171883940697,-0.03240351565182209,-1.6757478119339795,13.44,PSI,13.44,0.004999999999999005,13.435,-696.7253478119341
501198.4886608,-0.007850348949432373,-0.02355104684829712,-1.2179423877596856,13.44,PSI,13.44,0.004999999999999005,13.435,-696.2675423877597
501198.5092522,-0.00470453267917037,-0.01411359803751111,-0.7298847225098871,13.44,PSI,13.44,0.004999999999999005,13.435,-695.7794847225099
501198.5292798,-0.0029532911721616983,-0.008859873516485095,-0.45818835890502674,13.44,PSI,13.44,0.004999999999999005,13.435,-695.507788358905
501198.5496345,-0.002131355693563819,-0.006394067080691457,-0.33066917907795873,13.44,PSI,13.44,0.004999999999999005,13.435,-695.380269179078
501198.5740437,-0.003948006313294172,-0.011844018939882517,-0.6125134394760244,13.44,PSI,13.44,0.004999999999999005,13.435,-695.6621134394761
501198.5940905,-0.007404825650155544,-0.022214476950466633,-1.148821675493382,13.44,PSI,13.44,0.004999999999999005,13.435,-696.1984216754935
501198.6142589,-0.010177932679653168,-0.030533798038959503,-1.5790553655847908,13.44,PSI,13.44,0.004999999999999005,13.435,-696.6286553655848
501198.6346722,-0.0104839988052845,-0.0314519964158535,-1.6265399946458639,13.44,PSI,13.44,0.004999999999999005,13.435,-696.676139994646
501198.6551842,-0.009288119152188301,-0.027864357456564903,-1.4410052458662541,13.44,PSI,13.44,0.004999999999999005,13.435,-696.4906052458663
501198.6755306,-0.009725004434585571,-0.029175013303756714,-1.5087858130037786,13.44,PSI,13.44,0.004999999999999005,13.435,-696.5583858130038
501198.6959226,-0.011803291738033295,-0.035409875214099884,-1.8312216966971757,13.44,PSI,13.44,0.004999999999999005,13.435,-696.8808216966972
501198.7163661,-0.012574627995491028,-0.037723883986473083,-1.9508906603604557,13.44,PSI,13.44,0.004999999999999005,13.435,-697.0004906603605
501198.7365171,-0.01109736505895853,-0.03329209517687559,-1.7217007020721213,13.44,PSI,13.44,0.004999999999999005,13.435,-696.7713007020722
501198.7567689,-0.009910124354064465,-0.029730373062193394,-1.5375062429113315,13.44,PSI,13.44,0.004999999999999005,13.435,-696.5871062429114
501198.7814394,-0.011862530373036861,-0.035587591119110584,-1.840412274724804,13.44,PSI,13.44,0.004999999999999005,13.435,-696.8900122747249
501198.8020372,-0.011441689915955067,-0.0343250697478652,-1.775120982010849,13.44,PSI,13.44,0.004999999999999005,13.435,-696.824720982011
501198.8223951,-0.010329731740057468,-0.030989195220172405,-1.6026062308112161,13.44,PSI,13.44,0.004999999999999005,13.435,-696.6522062308113
501198.8427994,-0.010138439945876598,-0.030415319837629795,-1.572928265403025,13.44,PSI,13.44,0.004999999999999005,13.435,-696.622528265403
501198.8629633,-0.011036892421543598,-0.033110677264630795,-1.7123186747403816,13.44,PSI,13.44,0.004999999999999005,13.435,-696.7619186747404
501198.8833922,-0.011307168751955032,-0.0339215062558651,-1.7542506960220636,13.44,PSI,13.44,0.004999999999999005,13.435,-696.8038506960221
501198.9039341,-0.010105118155479431,-0.030315354466438293,-1.5677585562318566,13.44,PSI,13.44,0.004999999999999005,13.435,-696.6173585562319
501198.9240677,-0.009613932110369205,-0.028841796331107616,-1.4915534972632305,13.44,PSI,13.44,0.004999999999999005,13.435,-696.5411534972633
501198.9441974,-0.0101544838398695,-0.030463451519608494,-1.5754173953365533,13.44,PSI,13.44,0.004999999999999005,13.435,-696.6250173953366
501198.9643054,-0.010802405886352062,-0.03240721765905619,-1.6759392612380908,13.44,PSI,13.44,0.004999999999999005,13.435,-696.7255392612382
501198.9887651,-0.0056461794301867485,-0.016938538290560246,-0.8759765076963232,13.44,PSI,13.44,0.004999999999999005,13.435,-695.9255765076964
501199.0091169,-0.006144770886749029,-0.018434312660247087,-0.9533304792246782,13.44,PSI,13.44,0.004999999999999005,13.435,-696.0029304792247
501199.0293327,-0.008366218768060207,-0.025098656304180622,-1.297977010770701,13.44,PSI,13.44,0.004999999999999005,13.435,-696.3475770107708
501199.049718,-0.008914175443351269,-0.026742526330053806,-1.3829897491587326,13.44,PSI,13.44,0.004999999999999005,13.435,-696.4325897491588
501199.069908,-0.007952782325446606,-0.023858346976339817,-1.2338344138814137,13.44,PSI,13.44,0.004999999999999005,13.435,-696.2834344138814
501199.0902301,-0.008073728531599045,-0.024221185594797134,-1.2525986130349338,13.44,PSI,13.44,0.004999999999999005,13.435,-696.302198613035
501199.1107164,-0.006985218729823828,-0.020955656189471483,-1.0837217598385178,13.44,PSI,13.44,0.004999999999999005,13.435,-696.1333217598386
501199.1311616,-0.006916107144206762,-0.020748321432620287,-1.0729994428879581,13.44,PSI,13.44,0.004999999999999005,13.435,-696.122599442888
501199.1511687,-0.00749491760507226,-0.02248475281521678,-1.1627989918389359,13.44,PSI,13.44,0.004999999999999005,13.435,-696.212398991839
501199.1716921,-0.006891424302011728,-0.020674272906035185,-1.0691700233356096,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.6016200233356
501199.1962477,-0.010039709508419037,-0.030119128525257114,-1.5576107316836718,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.0900607316837
501199.2166444,-0.011023316532373428,-0.033069949597120285,-1.7102124434150756,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.2426624434152
501199.2371193,-0.007623267825692892,-0.022869803477078676,-1.1827118868171238,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.7151618868172
501199.2576727,-0.007366567384451628,-0.022099702153354883,-1.142886096860748,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.6753360968607
501199.2780366,-0.009181983768939972,-0.027545951306819916,-1.424538871832192,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.9569888718322
501199.298411,-0.010656777769327164,-0.03197033330798149,-1.653345787022263,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.1857957870224
501199.3186135,-0.01037662848830223,-0.031129885464906693,-1.6098820268176497,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.1423320268177
501199.3389243,-0.008948731236159801,-0.026846193708479404,-1.3883509076340126,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.9208009076341
501199.3590099,-0.00863032415509224,-0.025890972465276718,-1.3389516410417857,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.8714016410419
501199.3791865,-0.0067248158156871796,-0.02017444744706154,-1.0433215497247876,13.44,PSI,13.44,0.004999999999999005,13.435,-696.0929215497248
501199.4041251,-0.001610549516044557,-0.004831648548133671,-0.24986870466673283,13.44,PSI,13.44,0.004999999999999005,13.435,-695.2994687046668
501199.4244369,-0.0012156255543231964,-0.0036468766629695892,-0.18859822662547232,13.44,PSI,13.44,0.004999999999999005,13.435,-695.2381982266255
501199.4446879,-0.005073539447039366,-0.015220618341118097,-0.7871342775109225,13.44,PSI,13.44,0.004999999999999005,13.435,-695.836734277511
501199.4649186,-0.007614628877490759,-0.022843886632472277,-1.1813715971983039,13.44,PSI,13.44,0.004999999999999005,13.435,-696.2309715971984
501199.4853099,-0.008719181641936302,-0.026157544925808907,-1.3527374358382076,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.8851874358382
501199.5056243,-0.008973414078354836,-0.026920242235064507,-1.392180327186361,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.9246303271864
501199.5257502,-0.009970597922801971,-0.029911793768405914,-1.546888414733112,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.0793384147331
501199.546124,-0.0114503288641572,-0.0343509865924716,-1.7764612716296688,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.3089112716297
501199.5666625,-0.0113404905423522,-0.0340214716270566,-1.759420405193232,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.2918704051933
501199.5867012,-0.006775415502488613,-0.02032624650746584,-1.051171838133596,13.44,PSI,13.44,0.004999999999999005,13.435,-696.1007718381336
501199.6067566,-0.003116197418421507,-0.00934859225526452,-0.4834624484810047,13.44,PSI,13.44,0.004999999999999005,13.435,-695.533062448481
501199.6271846,-0.001273629954084754,-0.003820889862254262,-0.19759731922647916,13.44,PSI,13.44,0.004999999999999005,13.435,-695.2471973192265
501199.6474396,-0.0052895136177539825,-0.015868540853261948,-0.8206415902264417,13.44,PSI,13.44,0.004999999999999005,13.435,-695.8702415902264
501199.6677703,-0.007373971864581108,-0.022121915593743324,-1.1440348649304362,13.44,PSI,13.44,0.004999999999999005,13.435,-696.1936348649305
501199.6878376,-0.008430393412709236,-0.02529118023812771,-1.3079333860147746,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.8403833860148
501199.7085629,-0.010156952776014805,-0.030470858328044415,-1.575800438434817,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.1082504384349
501199.7285997,-0.012114294804632664,-0.03634288441389799,-1.8794722674647348,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.4119222674648
501199.7492027,-0.012714085169136524,-0.03814225550740957,-1.9725267435656861,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.5049767435657
